x_in,y_in
1.255241,1.814752
1.252102,1.814274
1.248956,1.813794
1.245804,1.813311
1.242644,1.812827
1.239478,1.812341
1.236304,1.811853
1.233124,1.811364
1.229937,1.810873
1.226743,1.810380
1.223542,1.809886
1.220334,1.809391
1.217119,1.808895
1.213897,1.808397
1.210667,1.807898
1.207431,1.807398
1.204187,1.806897
1.200936,1.806395
1.197678,1.805892
1.194413,1.805389
1.191140,1.804884
1.187860,1.804379
1.184573,1.803874
1.181279,1.803368
1.177977,1.802861
1.174667,1.802354
1.171351,1.801847
1.168027,1.801340
1.164695,1.800832
1.161356,1.800325
1.158010,1.799817
1.154656,1.799309
1.151294,1.798801
1.147925,1.798294
1.144549,1.797786
1.141165,1.797279
1.137773,1.796773
1.134374,1.796266
1.130967,1.795760
1.127553,1.795255
1.124131,1.794750
1.120701,1.794246
1.117264,1.793742
1.113819,1.793240
1.110367,1.792738
1.106907,1.792237
1.103439,1.791737
1.099964,1.791237
1.096481,1.790739
1.092990,1.790242
1.089492,1.789746
1.085986,1.789252
1.082473,1.788758
1.078951,1.788266
1.075423,1.787775
1.071886,1.787286
1.068342,1.786798
1.064790,1.786312
1.061231,1.785827
1.057664,1.785343
1.054089,1.784862
1.050507,1.784382
1.046917,1.783904
1.043320,1.783428
1.039715,1.782953
1.036102,1.782481
1.032482,1.782010
1.028854,1.781542
1.025218,1.781076
1.021575,1.780611
1.017925,1.780149
1.014267,1.779690
1.010601,1.779232
1.006928,1.778777
1.003247,1.778324
0.999559,1.777873
0.995863,1.777425
0.992159,1.776980
0.988449,1.776537
0.984730,1.776096
0.981005,1.775659
0.977271,1.775224
0.973531,1.774791
0.969783,1.774362
0.966027,1.773935
0.962264,1.773511
0.958494,1.773090
0.954717,1.772672
0.950932,1.772257
0.947139,1.771845
0.943340,1.771436
0.939533,1.771031
0.935719,1.770628
0.931898,1.770229
0.928069,1.769833
0.924233,1.769440
0.920391,1.769050
0.916540,1.768664
0.912683,1.768281
0.908819,1.767902
0.904948,1.767526
0.901069,1.767154
0.897184,1.766785
0.893291,1.766420
0.889392,1.766058
0.885485,1.765700
0.881572,1.765346
0.877652,1.764996
0.873725,1.764649
0.869791,1.764306
0.865851,1.763967
0.861903,1.763632
0.857949,1.763301
0.853988,1.762973
0.850021,1.762650
0.846047,1.762331
0.842066,1.762015
0.838079,1.761704
0.834085,1.761397
0.830085,1.761094
0.826078,1.760795
0.822065,1.760500
0.818045,1.760210
0.814020,1.759924
0.809988,1.759642
0.805949,1.759364
0.801905,1.759091
0.797854,1.758822
0.793798,1.758557
0.789735,1.758297
0.785666,1.758041
0.781591,1.757790
0.777510,1.757543
0.773424,1.757301
0.769331,1.757063
0.765233,1.756830
0.761129,1.756601
0.757020,1.756377
0.752905,1.756157
0.748784,1.755943
0.744657,1.755733
0.740526,1.755527
0.736388,1.755327
0.732246,1.755131
0.728098,1.754939
0.723944,1.754753
0.719786,1.754571
0.715622,1.754394
0.711454,1.754222
0.707280,1.754055
0.703101,1.753893
0.698918,1.753736
0.694729,1.753583
0.690536,1.753436
0.686337,1.753293
0.682135,1.753156
0.677927,1.753023
0.673715,1.752895
0.669498,1.752773
0.665277,1.752655
0.661052,1.752543
0.656822,1.752435
0.652588,1.752333
0.648349,1.752235
0.644107,1.752143
0.639860,1.752056
0.635609,1.751974
0.631354,1.751897
0.627096,1.751826
0.622833,1.751759
0.618567,1.751698
0.614297,1.751642
0.610023,1.751591
0.605745,1.751545
0.601464,1.751505
0.597180,1.751470
0.592892,1.751440
0.588600,1.751415
0.584306,1.751396
0.580008,1.751382
0.575706,1.751373
0.571402,1.751370
0.567094,1.751371
0.562784,1.751379
0.558470,1.751391
0.554154,1.751409
0.549834,1.751432
0.545512,1.751461
0.541187,1.751495
0.536859,1.751534
0.532529,1.751579
0.528196,1.751629
0.523861,1.751684
0.519523,1.751745
0.515182,1.751812
0.510839,1.751883
0.506494,1.751960
0.502147,1.752043
0.497797,1.752131
0.493445,1.752224
0.489091,1.752323
0.484735,1.752427
0.480377,1.752537
0.476017,1.752652
0.471655,1.752773
0.467291,1.752899
0.462925,1.753030
0.458558,1.753167
0.454188,1.753309
0.449817,1.753457
0.445445,1.753610
0.441070,1.753769
0.436694,1.753933
0.432317,1.754102
0.427938,1.754277
0.423557,1.754458
0.419175,1.754643
0.414792,1.754834
0.410407,1.755031
0.406021,1.755233
0.401634,1.755440
0.397245,1.755653
0.392855,1.755870
0.388464,1.756094
0.384072,1.756322
0.379679,1.756556
0.375284,1.756796
0.370889,1.757040
0.366492,1.757290
0.362095,1.757545
0.357696,1.757806
0.353297,1.758071
0.348897,1.758342
0.344495,1.758618
0.340093,1.758900
0.335690,1.759186
0.331286,1.759478
0.326882,1.759774
0.322477,1.760076
0.318070,1.760383
0.313664,1.760695
0.309256,1.761012
0.304848,1.761334
0.300439,1.761661
0.296030,1.761993
0.291619,1.762330
0.287209,1.762672
0.282798,1.763019
0.278386,1.763371
0.273973,1.763727
0.269560,1.764088
0.265147,1.764454
0.260733,1.764825
0.256319,1.765200
0.251904,1.765580
0.247489,1.765965
0.243073,1.766355
0.238658,1.766748
0.234241,1.767147
0.229825,1.767550
0.225408,1.767957
0.220990,1.768369
0.216573,1.768785
0.212155,1.769205
0.207737,1.769630
0.203318,1.770059
0.198900,1.770492
0.194481,1.770929
0.190062,1.771371
0.185643,1.771816
0.181223,1.772266
0.176804,1.772719
0.172384,1.773177
0.167965,1.773638
0.163545,1.774103
0.159125,1.774572
0.154706,1.775045
0.150286,1.775521
0.145866,1.776001
0.141446,1.776485
0.137026,1.776972
0.132607,1.777462
0.128187,1.777956
0.123768,1.778454
0.119348,1.778955
0.114929,1.779459
0.110510,1.779966
0.106092,1.780476
0.101673,1.780990
0.097255,1.781506
0.092837,1.782026
0.088419,1.782549
0.084002,1.783074
0.079585,1.783602
0.075168,1.784134
0.070752,1.784667
0.066337,1.785204
0.061921,1.785743
0.057507,1.786285
0.053093,1.786829
0.048679,1.787375
0.044266,1.787924
0.039853,1.788476
0.035442,1.789029
0.031031,1.789585
0.026620,1.790143
0.022211,1.790703
0.017802,1.791265
0.013394,1.791829
0.008987,1.792395
0.004581,1.792963
0.000176,1.793533
-0.004228,1.794104
-0.008632,1.794677
-0.013034,1.795252
-0.017435,1.795828
-0.021835,1.796406
-0.026234,1.796985
-0.030632,1.797566
-0.035028,1.798149
-0.039423,1.798733
-0.043817,1.799319
-0.048210,1.799907
-0.052601,1.800496
-0.056991,1.801087
-0.061380,1.801679
-0.065767,1.802274
-0.070153,1.802869
-0.074537,1.803467
-0.078919,1.804066
-0.083300,1.804666
-0.087680,1.805268
-0.092058,1.805872
-0.096434,1.806477
-0.100808,1.807084
-0.105181,1.807693
-0.109552,1.808303
-0.113921,1.808914
-0.118288,1.809527
-0.122653,1.810142
-0.127017,1.810758
-0.131378,1.811375
-0.135737,1.811994
-0.140095,1.812615
-0.144450,1.813236
-0.148803,1.813859
-0.153153,1.814484
-0.157502,1.815110
-0.161848,1.815737
-0.166192,1.816365
-0.170534,1.816995
-0.174873,1.817625
-0.179210,1.818257
-0.183544,1.818891
-0.187876,1.819525
-0.192205,1.820160
-0.196531,1.820797
-0.200855,1.821434
-0.205176,1.822073
-0.209494,1.822712
-0.213809,1.823353
-0.218122,1.823994
-0.222431,1.824636
-0.226738,1.825279
-0.231041,1.825923
-0.235342,1.826567
-0.239639,1.827212
-0.243933,1.827858
-0.248224,1.828505
-0.252511,1.829152
-0.256796,1.829799
-0.261076,1.830447
-0.265354,1.831096
-0.269628,1.831745
-0.273898,1.832394
-0.278164,1.833044
-0.282428,1.833694
-0.286687,1.834344
-0.290942,1.834994
-0.295194,1.835644
-0.299442,1.836295
-0.303686,1.836945
-0.307926,1.837596
-0.312161,1.838246
-0.316393,1.838897
-0.320621,1.839547
-0.324844,1.840197
-0.329063,1.840846
-0.333278,1.841496
-0.337488,1.842145
-0.341694,1.842793
-0.345896,1.843441
-0.350093,1.844088
-0.354285,1.844735
-0.358473,1.845381
-0.362656,1.846027
-0.366834,1.846671
-0.371008,1.847315
-0.375176,1.847958
-0.379340,1.848600
-0.383498,1.849241
-0.387652,1.849880
-0.391800,1.850519
-0.395944,1.851157
-0.400082,1.851793
-0.404215,1.852428
-0.408343,1.853061
-0.412465,1.853693
-0.416582,1.854324
-0.420693,1.854953
-0.424799,1.855580
-0.428899,1.856206
-0.432994,1.856829
-0.437083,1.857451
-0.441166,1.858071
-0.445244,1.858690
-0.449315,1.859306
-0.453381,1.859920
-0.457441,1.860531
-0.461495,1.861141
-0.465543,1.861748
-0.469584,1.862353
-0.473620,1.862956
-0.477649,1.863556
-0.481672,1.864153
-0.485689,1.864748
-0.489699,1.865340
-0.493703,1.865929
-0.497701,1.866516
-0.501692,1.867099
-0.505676,1.867680
-0.509654,1.868258
-0.513624,1.868832
-0.517589,1.869403
-0.521546,1.869971
-0.525497,1.870536
-0.529441,1.871097
-0.533377,1.871655
-0.537307,1.872209
-0.541230,1.872760
-0.545146,1.873307
-0.549055,1.873850
-0.552956,1.874389
-0.556851,1.874925
-0.560738,1.875456
-0.564618,1.875984
-0.568490,1.876507
-0.572355,1.877026
-0.576213,1.877541
-0.580064,1.878052
-0.583907,1.878558
-0.587742,1.879060
-0.591570,1.879557
-0.595391,1.880049
-0.599204,1.880537
-0.603009,1.881020
-0.606807,1.881498
-0.610597,1.881971
-0.614379,1.882440
-0.618154,1.882903
-0.621921,1.883362
-0.625681,1.883815
-0.629432,1.884264
-0.633176,1.884707
-0.636912,1.885145
-0.640641,1.885579
-0.644361,1.886007
-0.648074,1.886430
-0.651780,1.886847
-0.655477,1.887260
-0.659167,1.887667
-0.662849,1.888069
-0.666523,1.888466
-0.670189,1.888857
-0.673848,1.889243
-0.677499,1.889623
-0.681142,1.889998
-0.684778,1.890368
-0.688405,1.890731
-0.692025,1.891090
-0.695638,1.891443
-0.699242,1.891790
-0.702839,1.892132
-0.706428,1.892468
-0.710010,1.892798
-0.713583,1.893123
-0.717150,1.893442
-0.720708,1.893755
-0.724259,1.894062
-0.727802,1.894364
-0.731338,1.894659
-0.734866,1.894949
-0.738387,1.895233
-0.741900,1.895511
-0.745406,1.895783
-0.748904,1.896049
-0.752395,1.896309
-0.755878,1.896563
-0.759354,1.896811
-0.762822,1.897053
-0.766284,1.897289
-0.769738,1.897519
-0.773184,1.897743
-0.776624,1.897960
-0.780056,1.898171
-0.783481,1.898376
-0.786899,1.898575
-0.790310,1.898768
-0.793714,1.898954
-0.797111,1.899134
-0.800501,1.899308
-0.803884,1.899475
-0.807260,1.899637
-0.810629,1.899791
-0.813992,1.899939
-0.817347,1.900081
-0.820696,1.900217
-0.824039,1.900346
-0.827374,1.900468
-0.830703,1.900585
-0.834026,1.900694
-0.837342,1.900797
-0.840651,1.900894
-0.843955,1.900984
-0.847252,1.901067
-0.850542,1.901144
-0.853827,1.901214
-0.857105,1.901278
-0.860377,1.901335
-0.863643,1.901386
-0.866903,1.901430
-0.870157,1.901467
-0.873405,1.901497
-0.876648,1.901521
-0.879884,1.901538
-0.883115,1.901549
-0.886340,1.901553
-0.889560,1.901550
-0.892774,1.901540
-0.895982,1.901524
-0.899185,1.901501
-0.902383,1.901471
-0.905575,1.901435
-0.908762,1.901391
-0.911944,1.901341
-0.915121,1.901285
-0.918293,1.901221
-0.921460,1.901151
-0.924622,1.901073
-0.927779,1.900990
-0.930931,1.900899
-0.934079,1.900802
-0.937222,1.900697
-0.940360,1.900586
-0.943494,1.900468
-0.946623,1.900344
-0.949748,1.900213
-0.952869,1.900074
-0.955985,1.899929
-0.959097,1.899778
-0.962205,1.899619
-0.965309,1.899454
-0.968410,1.899282
-0.971506,1.899103
-0.974598,1.898917
-0.977687,1.898725
-0.980771,1.898526
-0.983853,1.898320
-0.986930,1.898108
-0.990005,1.897888
-0.993075,1.897662
-0.996143,1.897429
-0.999207,1.897190
-1.002268,1.896944
-1.005326,1.896691
-1.008381,1.896431
-1.011433,1.896165
-1.014482,1.895892
-1.017528,1.895612
-1.020571,1.895326
-1.023612,1.895033
-1.026650,1.894733
-1.029685,1.894427
-1.032718,1.894114
-1.035749,1.893795
-1.038777,1.893469
-1.041803,1.893137
-1.044826,1.892797
-1.047848,1.892452
-1.050868,1.892100
-1.053885,1.891741
-1.056901,1.891376
-1.059915,1.891005
-1.062927,1.890627
-1.065937,1.890242
-1.068946,1.889851
-1.071953,1.889454
-1.074959,1.889050
-1.077964,1.888640
-1.080967,1.888224
-1.083968,1.887801
-1.086969,1.887372
-1.089968,1.886937
-1.092966,1.886496
-1.095964,1.886048
-1.098960,1.885594
-1.101956,1.885134
-1.104950,1.884667
-1.107945,1.884195
-1.110938,1.883716
-1.113931,1.883232
-1.116923,1.882741
-1.119915,1.882244
-1.122906,1.881741
-1.125897,1.881232
-1.128888,1.880717
-1.131879,1.880196
-1.134870,1.879669
-1.137860,1.879137
-1.140851,1.878598
-1.143841,1.878054
-1.146832,1.877503
-1.149823,1.876947
-1.152814,1.876385
-1.155806,1.875818
-1.158798,1.875244
-1.161790,1.874665
-1.164783,1.874081
-1.167777,1.873490
-1.170771,1.872894
-1.173766,1.872293
-1.176761,1.871686
-1.179758,1.871073
-1.182755,1.870455
-1.185753,1.869831
-1.188753,1.869202
-1.191753,1.868568
-1.194755,1.867928
-1.197757,1.867283
-1.200761,1.866632
-1.203766,1.865977
-1.206773,1.865316
-1.209781,1.864649
-1.212790,1.863978
-1.215801,1.863301
-1.218813,1.862620
-1.221828,1.861933
-1.224843,1.861241
-1.227861,1.860544
-1.230880,1.859842
-1.233901,1.859135
-1.236924,1.858424
-1.239949,1.857707
-1.242976,1.856985
-1.246005,1.856259
-1.249036,1.855528
-1.252069,1.854792
-1.255104,1.854051
-1.258142,1.853306
-1.261182,1.852556
-1.264224,1.851801
-1.267268,1.851042
-1.270315,1.850278
-1.273365,1.849510
-1.276417,1.848737
-1.279471,1.847960
-1.282528,1.847178
-1.285588,1.846392
-1.288650,1.845602
-1.291715,1.844807
-1.294783,1.844008
-1.297854,1.843205
-1.300927,1.842397
-1.304003,1.841586
-1.307083,1.840770
-1.310165,1.839950
-1.313250,1.839126
-1.316338,1.838298
-1.319429,1.837466
-1.322523,1.836630
-1.325620,1.835790
-1.328721,1.834947
-1.331825,1.834099
-1.334931,1.833248
-1.338042,1.832393
-1.341155,1.831534
-1.344272,1.830671
-1.347392,1.829805
-1.350515,1.828935
-1.353642,1.828061
-1.356773,1.827184
-1.359906,1.826303
-1.363044,1.825419
-1.366185,1.824531
-1.369329,1.823640
-1.372477,1.822746
-1.375629,1.821848
-1.378784,1.820947
-1.381943,1.820043
-1.385106,1.819135
-1.388273,1.818224
-1.391443,1.817310
-1.394617,1.816393
-1.397795,1.815473
-1.400977,1.814549
-1.404163,1.813623
-1.407353,1.812694
-1.410546,1.811761
-1.413744,1.810826
-1.416945,1.809888
-1.420151,1.808947
-1.423361,1.808003
-1.426574,1.807057
-1.429792,1.806108
-1.433014,1.805156
-1.436240,1.804201
-1.439470,1.803244
-1.442705,1.802284
-1.445943,1.801321
-1.449186,1.800356
-1.452433,1.799388
-1.455684,1.798418
-1.458940,1.797446
-1.462200,1.796471
-1.465464,1.795494
-1.468733,1.794514
-1.472006,1.793533
-1.475283,1.792548
-1.478565,1.791562
-1.481851,1.790574
-1.485141,1.789583
-1.488436,1.788590
-1.491736,1.787595
-1.495039,1.786598
-1.498348,1.785599
-1.501661,1.784598
-1.504978,1.783595
-1.508300,1.782590
-1.511626,1.781583
-1.514957,1.780575
-1.518293,1.779564
-1.521633,1.778552
-1.524978,1.777538
-1.528327,1.776522
-1.531681,1.775504
-1.535040,1.774485
-1.538403,1.773464
-1.541771,1.772442
-1.545144,1.771418
-1.548521,1.770392
-1.551903,1.769365
-1.555289,1.768336
-1.558680,1.767306
-1.562076,1.766274
-1.565477,1.765241
-1.568882,1.764207
-1.572292,1.763171
-1.575707,1.762134
-1.579127,1.761096
-1.582551,1.760056
-1.585980,1.759016
-1.589413,1.757974
-1.592852,1.756930
-1.596295,1.755886
-1.599743,1.754840
-1.603196,1.753794
-1.606653,1.752746
-1.610115,1.751698
-1.613582,1.750648
-1.617054,1.749597
-1.620530,1.748545
-1.624011,1.747493
-1.627497,1.746439
-1.630988,1.745385
-1.634483,1.744330
-1.637983,1.743273
-1.641488,1.742216
-1.644998,1.741159
-1.648512,1.740100
-1.652031,1.739041
-1.655555,1.737981
-1.659084,1.736920
-1.662617,1.735859
-1.666155,1.734797
-1.669698,1.733734
-1.673245,1.732671
-1.676798,1.731607
-1.680355,1.730543
-1.683916,1.729478
-1.687483,1.728413
-1.691054,1.727347
-1.694629,1.726280
-1.698210,1.725213
-1.701795,1.724146
-1.705384,1.723078
-1.708979,1.722010
-1.712578,1.720941
-1.716181,1.719872
-1.719789,1.718803
-1.723402,1.717733
-1.727020,1.716664
-1.730642,1.715593
-1.734268,1.714523
-1.737900,1.713452
-1.741535,1.712381
-1.745176,1.711310
-1.748821,1.710238
-1.752470,1.709166
-1.756124,1.708094
-1.759782,1.707022
-1.763445,1.705950
-1.767113,1.704878
-1.770784,1.703805
-1.774461,1.702733
-1.778141,1.701660
-1.781827,1.700587
-1.785516,1.699514
-1.789210,1.698441
-1.792908,1.697368
-1.796611,1.696295
-1.800318,1.695221
-1.804030,1.694148
-1.807745,1.693075
-1.811465,1.692001
-1.815190,1.690928
-1.818918,1.689855
-1.822651,1.688781
-1.826388,1.687708
-1.830129,1.686635
-1.833875,1.685562
-1.837624,1.684488
-1.841378,1.683415
-1.845136,1.682342
-1.848898,1.681269
-1.852665,1.680196
-1.856435,1.679123
-1.860209,1.678050
-1.863987,1.676977
-1.867770,1.675904
-1.871556,1.674832
-1.875347,1.673759
-1.879141,1.672687
-1.882939,1.671614
-1.886742,1.670542
-1.890548,1.669469
-1.894358,1.668397
-1.898171,1.667325
-1.901989,1.666253
-1.905811,1.665181
-1.909636,1.664109
-1.913465,1.663037
-1.917298,1.661966
-1.921134,1.660894
-1.924974,1.659822
-1.928818,1.658751
-1.932665,1.657680
-1.936516,1.656608
-1.940371,1.655537
-1.944229,1.654466
-1.948091,1.653395
-1.951956,1.652323
-1.955825,1.651252
-1.959697,1.650181
-1.963573,1.649110
-1.967451,1.648039
-1.971334,1.646969
-1.975219,1.645898
-1.979108,1.644827
-1.983001,1.643756
-1.986896,1.642685
-1.990795,1.641614
-1.994697,1.640543
-1.998602,1.639472
-2.002510,1.638401
-2.006421,1.637331
-2.010336,1.636259
-2.014253,1.635188
-2.018174,1.634117
-2.022097,1.633046
-2.026023,1.631975
-2.029953,1.630903
-2.033885,1.629832
-2.037820,1.628760
-2.041757,1.627689
-2.045698,1.626617
-2.049641,1.625545
-2.053587,1.624473
-2.057536,1.623400
-2.061487,1.622328
-2.065441,1.621255
-2.069397,1.620182
-2.073356,1.619109
-2.077318,1.618036
-2.081281,1.616962
-2.085248,1.615888
-2.089216,1.614814
-2.093187,1.613740
-2.097161,1.612665
-2.101136,1.611590
-2.105114,1.610515
-2.109094,1.609439
-2.113076,1.608363
-2.117060,1.607287
-2.121046,1.606210
-2.125035,1.605133
-2.129025,1.604056
-2.133017,1.602978
-2.137011,1.601900
-2.141007,1.600821
-2.145005,1.599742
-2.149004,1.598662
-2.153006,1.597582
-2.157009,1.596502
-2.161013,1.595421
-2.165019,1.594339
-2.169027,1.593257
-2.173036,1.592174
-2.177047,1.591091
-2.181059,1.590007
-2.185073,1.588923
-2.189087,1.587838
-2.193103,1.586752
-2.197121,1.585666
-2.201139,1.584579
-2.205159,1.583492
-2.209180,1.582404
-2.213202,1.581315
-2.217224,1.580225
-2.221248,1.579135
-2.225273,1.578044
-2.229299,1.576952
-2.233325,1.575860
-2.237352,1.574767
-2.241380,1.573673
-2.245409,1.572578
-2.249438,1.571482
-2.253467,1.570386
-2.257498,1.569289
-2.261528,1.568191
-2.265560,1.567092
-2.269591,1.565992
-2.273623,1.564892
-2.277655,1.563790
-2.281688,1.562688
-2.285720,1.561584
-2.289753,1.560480
-2.293786,1.559375
-2.297818,1.558269
-2.301851,1.557162
-2.305884,1.556054
-2.309916,1.554945
-2.313949,1.553835
-2.317981,1.552724
-2.322013,1.551612
-2.326044,1.550499
-2.330075,1.549385
-2.334106,1.548269
-2.338136,1.547153
-2.342166,1.546036
-2.346195,1.544918
-2.350223,1.543798
-2.354251,1.542678
-2.358278,1.541556
-2.362304,1.540433
-2.366329,1.539310
-2.370353,1.538185
-2.374377,1.537058
-2.378399,1.535931
-2.382420,1.534803
-2.386441,1.533673
-2.390460,1.532542
-2.394477,1.531410
-2.398494,1.530277
-2.402509,1.529143
-2.406523,1.528007
-2.410535,1.526871
-2.414546,1.525733
-2.418555,1.524593
-2.422563,1.523453
-2.426569,1.522311
-2.430573,1.521168
-2.434576,1.520024
-2.438577,1.518878
-2.442576,1.517731
-2.446573,1.516583
-2.450568,1.515434
-2.454561,1.514283
-2.458552,1.513131
-2.462541,1.511978
-2.466528,1.510823
-2.470512,1.509668
-2.474494,1.508510
-2.478474,1.507352
-2.482452,1.506192
-2.486427,1.505030
-2.490400,1.503868
-2.494370,1.502704
-2.498337,1.501538
-2.502302,1.500372
-2.506265,1.499204
-2.510224,1.498034
-2.514181,1.496863
-2.518135,1.495691
-2.522086,1.494517
-2.526034,1.493342
-2.529979,1.492166
-2.533921,1.490988
-2.537860,1.489809
-2.541796,1.488628
-2.545729,1.487446
-2.549659,1.486262
-2.553585,1.485077
-2.557508,1.483891
-2.561428,1.482703
-2.565344,1.481514
-2.569257,1.480323
-2.573166,1.479131
-2.577072,1.477937
-2.580974,1.476742
-2.584873,1.475545
-2.588767,1.474347
-2.592659,1.473148
-2.596538,1.471953
-2.600399,1.470770
-2.604240,1.469598
-2.608062,1.468437
-2.611866,1.467287
-2.615651,1.466148
-2.619417,1.465020
-2.623164,1.463902
-2.626893,1.462795
-2.630603,1.461698
-2.634295,1.460612
-2.637969,1.459535
-2.641624,1.458468
-2.645261,1.457411
-2.648880,1.456364
-2.652481,1.455326
-2.656064,1.454298
-2.659629,1.453280
-2.663176,1.452270
-2.666705,1.451270
-2.670217,1.450278
-2.673710,1.449296
-2.677187,1.448323
-2.680645,1.447358
-2.684086,1.446402
-2.687510,1.445455
-2.690916,1.444516
-2.694304,1.443585
-2.697676,1.442663
-2.701030,1.441749
-2.704366,1.440843
-2.707686,1.439945
-2.710988,1.439055
-2.714274,1.438173
-2.717542,1.437299
-2.720793,1.436432
-2.724027,1.435573
-2.727244,1.434722
