psi_in,u_in,x_in,y_in,psi_hat,x_hat,y_hat,u_hat,psi_d,x_d,y_d
3.131052,0.057972,0.524917,1.997623,3.131051,0.524899,1.998089,0.066758,3.131065,0.525668,1.997235
3.131064,0.057972,0.524337,1.997629,3.131063,0.524319,1.998095,0.066754,3.131077,0.525089,1.997241
3.131075,0.057972,0.523758,1.997635,3.131075,0.523739,1.998101,0.066751,3.131088,0.524509,1.997247
3.131087,0.057972,0.523178,1.997641,3.131086,0.523160,1.998107,0.066747,3.131100,0.523929,1.997253
3.131098,0.057972,0.522598,1.997647,3.131098,0.522580,1.998113,0.066744,3.131112,0.523350,1.997259
3.131110,0.057972,0.522019,1.997653,3.131110,0.522000,1.998119,0.066740,3.131123,0.522770,1.997265
3.131122,0.057972,0.521439,1.997659,3.131121,0.521421,1.998126,0.066737,3.131135,0.522190,1.997271
3.131133,0.057972,0.520859,1.997665,3.131133,0.520841,1.998132,0.066733,3.131147,0.521611,1.997277
3.131145,0.057972,0.520280,1.997671,3.131145,0.520261,1.998138,0.066730,3.131158,0.521031,1.997283
3.131157,0.057972,0.519700,1.997677,3.131156,0.519682,1.998144,0.066726,3.131170,0.520451,1.997289
3.131168,0.057972,0.519120,1.997683,3.131168,0.519102,1.998150,0.066723,3.131182,0.519871,1.997296
3.131180,0.057972,0.518541,1.997689,3.131180,0.518522,1.998156,0.066720,3.131193,0.519292,1.997302
3.131192,0.057972,0.517961,1.997695,3.131191,0.517943,1.998162,0.066716,3.131205,0.518712,1.997308
3.131203,0.057972,0.517381,1.997701,3.131203,0.517363,1.998168,0.066713,3.131216,0.518132,1.997314
3.131215,0.057972,0.516802,1.997707,3.131214,0.516783,1.998174,0.066709,3.131228,0.517553,1.997320
3.131226,0.057972,0.516222,1.997713,3.131226,0.516204,1.998180,0.066706,3.131240,0.516973,1.997326
3.131238,0.057972,0.515642,1.997719,3.131238,0.515624,1.998186,0.066702,3.131251,0.516393,1.997332
3.131250,0.057972,0.515062,1.997725,3.131249,0.515044,1.998191,0.066699,3.131263,0.515814,1.997338
3.131261,0.057972,0.514483,1.997731,3.131261,0.514465,1.998197,0.066695,3.131275,0.515234,1.997344
3.131273,0.057972,0.513903,1.997737,3.131273,0.513885,1.998203,0.066692,3.131286,0.514654,1.997350
3.131285,0.057972,0.513323,1.997743,3.131284,0.513305,1.998209,0.066688,3.131298,0.514075,1.997356
3.131296,0.057972,0.512744,1.997749,3.131296,0.512726,1.998215,0.066685,3.131310,0.513495,1.997361
3.131308,0.057972,0.512164,1.997755,3.131308,0.512146,1.998221,0.066682,3.131321,0.512915,1.997367
3.131320,0.057972,0.511584,1.997761,3.131319,0.511566,1.998227,0.066678,3.131333,0.512336,1.997373
3.131331,0.057972,0.511005,1.997767,3.131331,0.510987,1.998233,0.066675,3.131344,0.511756,1.997379
3.131343,0.057972,0.510425,1.997773,3.131342,0.510407,1.998239,0.066671,3.131356,0.511176,1.997385
3.131355,0.057972,0.509845,1.997779,3.131354,0.509827,1.998245,0.066668,3.131368,0.510597,1.997391
3.131366,0.057972,0.509266,1.997784,3.131366,0.509248,1.998251,0.066664,3.131379,0.510017,1.997397
3.131378,0.057972,0.508686,1.997790,3.131377,0.508668,1.998257,0.066661,3.131391,0.509437,1.997403
3.131389,0.057972,0.508106,1.997796,3.131389,0.508088,1.998263,0.066658,3.131403,0.508858,1.997409
3.131401,0.057972,0.507527,1.997802,3.131401,0.507509,1.998268,0.066654,3.131414,0.508278,1.997415
3.131413,0.057972,0.506947,1.997808,3.131412,0.506929,1.998274,0.066651,3.131426,0.507698,1.997421
3.131424,0.057972,0.506367,1.997814,3.131424,0.506349,1.998280,0.066647,3.131438,0.507118,1.997427
3.131436,0.057972,0.505787,1.997820,3.131436,0.505770,1.998286,0.066644,3.131449,0.506539,1.997433
3.131448,0.057972,0.505208,1.997826,3.131447,0.505190,1.998292,0.066640,3.131461,0.505959,1.997438
3.131459,0.057972,0.504628,1.997831,3.131459,0.504610,1.998298,0.066637,3.131472,0.505379,1.997444
3.131471,0.057972,0.504048,1.997837,3.131470,0.504030,1.998303,0.066634,3.131484,0.504800,1.997450
3.131483,0.057972,0.503469,1.997843,3.131482,0.503451,1.998309,0.066630,3.131496,0.504220,1.997456
3.131494,0.057972,0.502889,1.997849,3.131494,0.502871,1.998315,0.066627,3.131507,0.503640,1.997462
3.131506,0.057972,0.502309,1.997855,3.131505,0.502291,1.998321,0.066623,3.131519,0.503061,1.997468
3.131517,0.057972,0.501730,1.997861,3.131517,0.501712,1.998327,0.066620,3.131531,0.502481,1.997474
3.131529,0.057972,0.501150,1.997866,3.131529,0.501132,1.998333,0.066617,3.131542,0.501901,1.997479
3.131541,0.057972,0.500570,1.997872,3.131540,0.500552,1.998338,0.066613,3.131554,0.501322,1.997485
3.131552,0.057972,0.499991,1.997878,3.131552,0.499973,1.998344,0.066610,3.131566,0.500742,1.997491
3.131564,0.057972,0.499411,1.997884,3.131564,0.499393,1.998350,0.066606,3.131577,0.500162,1.997497
3.131576,0.057972,0.498831,1.997890,3.131575,0.498813,1.998356,0.066603,3.131589,0.499583,1.997503
3.131587,0.057972,0.498252,1.997895,3.131587,0.498234,1.998361,0.066600,3.131600,0.499003,1.997508
3.131599,0.057972,0.497672,1.997901,3.131598,0.497654,1.998367,0.066596,3.131612,0.498423,1.997514
3.131611,0.057972,0.497092,1.997907,3.131610,0.497074,1.998373,0.066593,3.131624,0.497844,1.997520
3.131622,0.057972,0.496512,1.997913,3.131622,0.496495,1.998379,0.066589,3.131635,0.497264,1.997526
3.131634,0.057972,0.495933,1.997919,3.131633,0.495915,1.998384,0.066586,3.131647,0.496684,1.997532
3.131645,0.057972,0.495353,1.997924,3.131645,0.495335,1.998390,0.066583,3.131659,0.496104,1.997537
3.131657,0.057972,0.494773,1.997930,3.131657,0.494756,1.998396,0.066579,3.131670,0.495525,1.997543
3.131669,0.057972,0.494194,1.997936,3.131668,0.494176,1.998402,0.066576,3.131682,0.494945,1.997549
3.131680,0.057972,0.493614,1.997941,3.131680,0.493596,1.998407,0.066572,3.131694,0.494365,1.997555
3.131692,0.057972,0.493034,1.997947,3.131692,0.493017,1.998413,0.066569,3.131705,0.493786,1.997560
3.131704,0.057972,0.492455,1.997953,3.131703,0.492437,1.998419,0.066566,3.131717,0.493206,1.997566
3.131715,0.057972,0.491875,1.997959,3.131715,0.491857,1.998424,0.066562,3.131728,0.492626,1.997572
3.131727,0.057972,0.491295,1.997964,3.131726,0.491278,1.998430,0.066559,3.131740,0.492047,1.997577
3.131739,0.057972,0.490716,1.997970,3.131738,0.490698,1.998436,0.066555,3.131752,0.491467,1.997583
3.131750,0.057972,0.490136,1.997976,3.131750,0.490118,1.998442,0.066552,3.131763,0.490887,1.997589
3.131762,0.057972,0.489556,1.997981,3.131761,0.489539,1.998447,0.066549,3.131775,0.490308,1.997595
3.131773,0.057972,0.488976,1.997987,3.131773,0.488959,1.998453,0.066545,3.131787,0.489728,1.997600
3.131785,0.057972,0.488397,1.997993,3.131785,0.488379,1.998459,0.066542,3.131798,0.489148,1.997606
3.131797,0.057972,0.487817,1.997998,3.131796,0.487799,1.998464,0.066539,3.131810,0.488569,1.997612
3.131808,0.057972,0.487237,1.998004,3.131808,0.487220,1.998470,0.066535,3.131822,0.487989,1.997617
3.131820,0.057972,0.486658,1.998010,3.131820,0.486640,1.998475,0.066532,3.131833,0.487409,1.997623
3.131832,0.057972,0.486078,1.998015,3.131831,0.486060,1.998481,0.066528,3.131845,0.486830,1.997629
3.131843,0.057972,0.485498,1.998021,3.131843,0.485481,1.998487,0.066525,3.131856,0.486250,1.997634
3.131855,0.057972,0.484919,1.998027,3.131854,0.484901,1.998492,0.066522,3.131868,0.485670,1.997640
3.131866,0.057972,0.484339,1.998032,3.131866,0.484321,1.998498,0.066518,3.131880,0.485090,1.997645
3.131878,0.057972,0.483759,1.998038,3.131878,0.483742,1.998503,0.066515,3.131891,0.484511,1.997651
3.131890,0.057972,0.483180,1.998043,3.131889,0.483162,1.998509,0.066512,3.131903,0.483931,1.997657
3.131901,0.057972,0.482600,1.998049,3.131901,0.482582,1.998515,0.066508,3.131915,0.483351,1.997662
3.131913,0.057972,0.482020,1.998055,3.131913,0.482003,1.998520,0.066505,3.131926,0.482772,1.997668
3.131925,0.057972,0.481441,1.998060,3.131924,0.481423,1.998526,0.066502,3.131938,0.482192,1.997674
3.131936,0.057972,0.480861,1.998066,3.131936,0.480843,1.998531,0.066498,3.131950,0.481612,1.997679
3.131948,0.057972,0.480281,1.998071,3.131948,0.480264,1.998537,0.066495,3.131961,0.481033,1.997685
3.131960,0.057972,0.479701,1.998077,3.131959,0.479684,1.998543,0.066492,3.131973,0.480453,1.997690
3.131971,0.057972,0.479122,1.998083,3.131971,0.479104,1.998548,0.066488,3.131984,0.479873,1.997696
3.131983,0.057972,0.478542,1.998088,3.131982,0.478525,1.998554,0.066485,3.131996,0.479294,1.997701
3.131994,0.057972,0.477962,1.998094,3.131994,0.477945,1.998559,0.066481,3.132008,0.478714,1.997707
3.132006,0.057972,0.477383,1.998099,3.132006,0.477365,1.998565,0.066478,3.132019,0.478134,1.997713
3.132018,0.057972,0.476803,1.998105,3.132017,0.476786,1.998570,0.066475,3.132031,0.477555,1.997718
3.132029,0.057972,0.476223,1.998110,3.132029,0.476206,1.998576,0.066471,3.132043,0.476975,1.997724
3.132041,0.057972,0.475644,1.998116,3.132041,0.475626,1.998581,0.066468,3.132054,0.476395,1.997729
3.132053,0.057972,0.475064,1.998121,3.132052,0.475047,1.998587,0.066465,3.132066,0.475815,1.997735
3.132064,0.057972,0.474484,1.998127,3.132064,0.474467,1.998592,0.066461,3.132077,0.475236,1.997740
3.132076,0.057972,0.473905,1.998132,3.132076,0.473887,1.998598,0.066458,3.132089,0.474656,1.997746
3.132088,0.057972,0.473325,1.998138,3.132087,0.473307,1.998603,0.066455,3.132101,0.474076,1.997751
3.132099,0.057972,0.472745,1.998143,3.132099,0.472728,1.998609,0.066451,3.132112,0.473497,1.997757
3.132111,0.057972,0.472165,1.998149,3.132110,0.472148,1.998614,0.066448,3.132124,0.472917,1.997762
3.132122,0.057972,0.471586,1.998154,3.132122,0.471568,1.998620,0.066445,3.132136,0.472337,1.997768
3.132134,0.057972,0.471006,1.998160,3.132134,0.470989,1.998625,0.066441,3.132147,0.471758,1.997773
3.132146,0.057972,0.470426,1.998165,3.132145,0.470409,1.998630,0.066438,3.132159,0.471178,1.997779
3.132157,0.057972,0.469847,1.998171,3.132157,0.469829,1.998636,0.066435,3.132171,0.470598,1.997784
3.132169,0.057972,0.469267,1.998176,3.132169,0.469250,1.998641,0.066431,3.132182,0.470019,1.997790
3.132181,0.057972,0.468687,1.998181,3.132180,0.468670,1.998647,0.066428,3.132194,0.469439,1.997795
3.132192,0.057972,0.468108,1.998187,3.132192,0.468090,1.998652,0.066425,3.132205,0.468859,1.997801
3.132204,0.057972,0.467528,1.998192,3.132203,0.467511,1.998658,0.066421,3.132217,0.468280,1.997806
3.132215,0.057972,0.466948,1.998198,3.132215,0.466931,1.998663,0.066418,3.132229,0.467700,1.997811
3.132227,0.057972,0.466369,1.998203,3.132227,0.466351,1.998668,0.066415,3.132240,0.467120,1.997817
3.132239,0.057972,0.465789,1.998209,3.132238,0.465772,1.998674,0.066411,3.132252,0.466540,1.997822
3.132250,0.057972,0.465209,1.998214,3.132250,0.465192,1.998679,0.066408,3.132264,0.465961,1.997828
3.132262,0.057972,0.464629,1.998219,3.132262,0.464612,1.998685,0.066405,3.132275,0.465381,1.997833
3.132274,0.057972,0.464050,1.998225,3.132273,0.464033,1.998690,0.066402,3.132287,0.464801,1.997838
3.132285,0.057972,0.463470,1.998230,3.132285,0.463453,1.998695,0.066398,3.132298,0.464222,1.997844
3.132297,0.057972,0.462890,1.998235,3.132296,0.462873,1.998701,0.066395,3.132310,0.463642,1.997849
3.132309,0.057972,0.462311,1.998241,3.132308,0.462294,1.998706,0.066392,3.132322,0.463062,1.997855
3.132320,0.057972,0.461731,1.998246,3.132320,0.461714,1.998711,0.066388,3.132333,0.462483,1.997860
3.132332,0.057972,0.461151,1.998252,3.132331,0.461134,1.998717,0.066385,3.132345,0.461903,1.997865
3.132343,0.057972,0.460572,1.998257,3.132343,0.460555,1.998722,0.066382,3.132357,0.461323,1.997871
3.132355,0.057972,0.459992,1.998262,3.132355,0.459975,1.998727,0.066378,3.132368,0.460744,1.997876
3.132367,0.057972,0.459412,1.998268,3.132366,0.459395,1.998733,0.066375,3.132380,0.460164,1.997881
3.132378,0.057972,0.458833,1.998273,3.132378,0.458815,1.998738,0.066372,3.132392,0.459584,1.997887
3.132390,0.057972,0.458253,1.998278,3.132390,0.458236,1.998743,0.066368,3.132403,0.459005,1.997892
3.132402,0.057972,0.457673,1.998283,3.132401,0.457656,1.998749,0.066365,3.132415,0.458425,1.997897
3.132413,0.057972,0.457093,1.998289,3.132413,0.457076,1.998754,0.066362,3.132426,0.457845,1.997903
3.132425,0.057972,0.456514,1.998294,3.132424,0.456497,1.998759,0.066359,3.132438,0.457265,1.997908
3.132436,0.057972,0.455934,1.998299,3.132436,0.455917,1.998764,0.066355,3.132450,0.456686,1.997913
3.132448,0.057972,0.455354,1.998305,3.132448,0.455337,1.998770,0.066352,3.132461,0.456106,1.997919
3.132460,0.057972,0.454775,1.998310,3.132459,0.454758,1.998775,0.066349,3.132473,0.455526,1.997924
3.132471,0.057972,0.454195,1.998315,3.132471,0.454178,1.998780,0.066345,3.132485,0.454947,1.997929
3.132483,0.057972,0.453615,1.998320,3.132483,0.453598,1.998785,0.066342,3.132496,0.454367,1.997934
3.132495,0.057972,0.453036,1.998326,3.132494,0.453019,1.998791,0.066339,3.132508,0.453787,1.997940
3.132506,0.057972,0.452456,1.998331,3.132506,0.452439,1.998796,0.066336,3.132519,0.453208,1.997945
3.132518,0.057972,0.451876,1.998336,3.132517,0.451859,1.998801,0.066332,3.132531,0.452628,1.997950
3.132529,0.057972,0.451297,1.998341,3.132529,0.451280,1.998806,0.066329,3.132543,0.452048,1.997955
3.132541,0.057972,0.450717,1.998347,3.132541,0.450700,1.998812,0.066326,3.132554,0.451469,1.997961
3.132553,0.057972,0.450137,1.998352,3.132552,0.450120,1.998817,0.066322,3.132566,0.450889,1.997966
3.132564,0.057972,0.449557,1.998357,3.132564,0.449541,1.998822,0.066319,3.132578,0.450309,1.997971
3.132576,0.057972,0.448978,1.998362,3.132576,0.448961,1.998827,0.066316,3.132589,0.449730,1.997976
3.132588,0.057972,0.448398,1.998368,3.132587,0.448381,1.998832,0.066313,3.132601,0.449150,1.997982
3.132599,0.057972,0.447818,1.998373,3.132599,0.447801,1.998838,0.066309,3.132612,0.448570,1.997987
3.132611,0.057972,0.447239,1.998378,3.132610,0.447222,1.998843,0.066306,3.132624,0.447990,1.997992
3.132623,0.057972,0.446659,1.998383,3.132622,0.446642,1.998848,0.066303,3.132636,0.447411,1.997997
3.132634,0.057972,0.446079,1.998388,3.132634,0.446062,1.998853,0.066300,3.132647,0.446831,1.998002
3.132646,0.057972,0.445500,1.998393,3.132645,0.445483,1.998858,0.066296,3.132659,0.446251,1.998008
3.132657,0.057972,0.444920,1.998399,3.132657,0.444903,1.998863,0.066293,3.132671,0.445672,1.998013
3.132669,0.057972,0.444340,1.998404,3.132669,0.444323,1.998868,0.066290,3.132682,0.445092,1.998018
3.132681,0.057972,0.443760,1.998409,3.132680,0.443744,1.998874,0.066287,3.132694,0.444512,1.998023
3.132692,0.057972,0.443181,1.998414,3.132692,0.443164,1.998879,0.066283,3.132705,0.443933,1.998028
3.132704,0.057972,0.442601,1.998419,3.132704,0.442584,1.998884,0.066280,3.132717,0.443353,1.998033
3.132716,0.057972,0.442021,1.998424,3.132715,0.442005,1.998889,0.066277,3.132729,0.442773,1.998039
3.132727,0.057972,0.441442,1.998429,3.132727,0.441425,1.998894,0.066273,3.132740,0.442194,1.998044
3.132739,0.057972,0.440862,1.998435,3.132738,0.440845,1.998899,0.066270,3.132752,0.441614,1.998049
3.132750,0.057972,0.440282,1.998440,3.132750,0.440266,1.998904,0.066267,3.132764,0.441034,1.998054
3.132762,0.057972,0.439703,1.998445,3.132762,0.439686,1.998909,0.066264,3.132775,0.440455,1.998059
3.132774,0.057972,0.439123,1.998450,3.132773,0.439106,1.998914,0.066260,3.132787,0.439875,1.998064
3.132785,0.057972,0.438543,1.998455,3.132785,0.438527,1.998920,0.066257,3.132798,0.439295,1.998069
3.132797,0.057972,0.437964,1.998460,3.132797,0.437947,1.998925,0.066254,3.132810,0.438715,1.998074
3.132809,0.057972,0.437384,1.998465,3.132808,0.437367,1.998930,0.066251,3.132822,0.438136,1.998079
3.132820,0.057972,0.436804,1.998470,3.132820,0.436787,1.998935,0.066247,3.132833,0.437556,1.998085
3.132832,0.057972,0.436224,1.998475,3.132831,0.436208,1.998940,0.066244,3.132845,0.436976,1.998090
3.132843,0.057972,0.435645,1.998480,3.132843,0.435628,1.998945,0.066241,3.132857,0.436397,1.998095
3.132855,0.057972,0.435065,1.998485,3.132855,0.435048,1.998950,0.066238,3.132868,0.435817,1.998100
3.132867,0.057972,0.434485,1.998490,3.132866,0.434469,1.998955,0.066235,3.132880,0.435237,1.998105
3.132878,0.057972,0.433906,1.998495,3.132878,0.433889,1.998960,0.066231,3.132891,0.434658,1.998110
3.132890,0.057972,0.433326,1.998500,3.132890,0.433309,1.998965,0.066228,3.132903,0.434078,1.998115
3.132902,0.057972,0.432746,1.998505,3.132901,0.432730,1.998970,0.066225,3.132915,0.433498,1.998120
3.132913,0.057972,0.432167,1.998510,3.132913,0.432150,1.998975,0.066222,3.132926,0.432919,1.998125
3.132925,0.057972,0.431587,1.998515,3.132924,0.431570,1.998980,0.066218,3.132938,0.432339,1.998130
3.132936,0.057972,0.431007,1.998520,3.132936,0.430991,1.998985,0.066215,3.132950,0.431759,1.998135
3.132948,0.057972,0.430427,1.998525,3.132948,0.430411,1.998990,0.066212,3.132961,0.431179,1.998140
3.132960,0.057972,0.429848,1.998530,3.132959,0.429831,1.998995,0.066209,3.132973,0.430600,1.998145
3.132971,0.057972,0.429268,1.998535,3.132971,0.429252,1.999000,0.066205,3.132985,0.430020,1.998150
3.132983,0.057972,0.428688,1.998540,3.132983,0.428672,1.999005,0.066202,3.132996,0.429440,1.998155
3.132995,0.057972,0.428109,1.998545,3.132994,0.428092,1.999010,0.066199,3.133008,0.428861,1.998160
3.133006,0.057972,0.427529,1.998550,3.133006,0.427513,1.999015,0.066196,3.133019,0.428281,1.998165
3.133018,0.057972,0.426949,1.998555,3.133017,0.426933,1.999020,0.066193,3.133031,0.427701,1.998170
3.133029,0.057972,0.426370,1.998560,3.133029,0.426353,1.999025,0.066189,3.133043,0.427122,1.998175
3.133041,0.057972,0.425790,1.998565,3.133041,0.425773,1.999029,0.066186,3.133054,0.426542,1.998180
3.133053,0.057972,0.425210,1.998570,3.133052,0.425194,1.999034,0.066183,3.133066,0.425962,1.998185
3.133064,0.057972,0.424631,1.998575,3.133064,0.424614,1.999039,0.066180,3.133078,0.425383,1.998190
3.133076,0.057972,0.424051,1.998580,3.133076,0.424034,1.999044,0.066176,3.133089,0.424803,1.998195
3.133088,0.057972,0.423471,1.998585,3.133087,0.423455,1.999049,0.066173,3.133101,0.424223,1.998200
3.133099,0.057972,0.422891,1.998590,3.133099,0.422875,1.999054,0.066170,3.133112,0.423643,1.998204
3.133111,0.057972,0.422312,1.998595,3.133110,0.422295,1.999059,0.066167,3.133124,0.423064,1.998209
3.133122,0.057972,0.421732,1.998600,3.133122,0.421716,1.999064,0.066164,3.133136,0.422484,1.998214
3.133134,0.057972,0.421152,1.998604,3.133134,0.421136,1.999069,0.066160,3.133147,0.421904,1.998219
3.133146,0.057972,0.420573,1.998609,3.133145,0.420556,1.999074,0.066157,3.133159,0.421325,1.998224
3.133157,0.057972,0.419993,1.998614,3.133157,0.419977,1.999078,0.066154,3.133170,0.420745,1.998229
3.133169,0.057972,0.419413,1.998619,3.133169,0.419397,1.999083,0.066151,3.133182,0.420165,1.998234
3.133181,0.057972,0.418834,1.998624,3.133180,0.418817,1.999088,0.066148,3.133194,0.419586,1.998239
3.133192,0.057972,0.418254,1.998629,3.133192,0.418238,1.999093,0.066144,3.133205,0.419006,1.998244
3.133204,0.057972,0.417674,1.998634,3.133203,0.417658,1.999098,0.066141,3.133217,0.418426,1.998248
3.133215,0.057972,0.417094,1.998638,3.133215,0.417078,1.999103,0.066138,3.133229,0.417847,1.998253
3.133227,0.057972,0.416515,1.998643,3.133227,0.416498,1.999107,0.066135,3.133240,0.417267,1.998258
3.133239,0.057972,0.415935,1.998648,3.133238,0.415919,1.999112,0.066132,3.133252,0.416687,1.998263
3.133250,0.057972,0.415355,1.998653,3.133250,0.415339,1.999117,0.066128,3.133263,0.416107,1.998268
3.133262,0.057972,0.414776,1.998658,3.133262,0.414759,1.999122,0.066125,3.133275,0.415528,1.998273
3.133274,0.057972,0.414196,1.998663,3.133273,0.414180,1.999127,0.066122,3.133287,0.414948,1.998277
3.133285,0.057972,0.413616,1.998667,3.133285,0.413600,1.999131,0.066119,3.133298,0.414368,1.998282
3.133297,0.057972,0.413037,1.998672,3.133296,0.413020,1.999136,0.066116,3.133310,0.413789,1.998287
3.133308,0.057972,0.412457,1.998677,3.133308,0.412441,1.999141,0.066112,3.133322,0.413209,1.998292
3.133320,0.057972,0.411877,1.998682,3.133320,0.411861,1.999146,0.066109,3.133333,0.412629,1.998297
3.133332,0.057972,0.411298,1.998686,3.133331,0.411281,1.999150,0.066106,3.133345,0.412050,1.998301
3.133343,0.057972,0.410718,1.998691,3.133343,0.410702,1.999155,0.066103,3.133356,0.411470,1.998306
3.133355,0.057972,0.410138,1.998696,3.133355,0.410122,1.999160,0.066100,3.133368,0.410890,1.998311
3.133367,0.057972,0.409558,1.998701,3.133366,0.409542,1.999165,0.066097,3.133380,0.410311,1.998316
3.133378,0.057972,0.408979,1.998706,3.133378,0.408963,1.999169,0.066093,3.133391,0.409731,1.998321
3.133390,0.057972,0.408399,1.998710,3.133389,0.408383,1.999174,0.066090,3.133403,0.409151,1.998325
